org_id,org_name,service_type,org_email,org_descr_en,state_code,org_url,org_phone_no,org_address,operation_hour,org_en,tag
1050,Klinik Kesihatan Sarikei,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-465 8652,"Sarikei, Jalan Hospital Lama, 96100 Sarikei, Sarikei",,Sarikei Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1051,Klinik Kesihatan Selangau,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-489 4320,"KM 80, Jln Sibu/ Bintulu, Kampung Selangau, 96000 Selangau, Selangau",,Selangau Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1052,Klinik Kesihatan Sekuau,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-480 5193,"Kampung Sekau (D/A Peg. Kesihatan Bahagian Sibu, Wisma Persekutuan, Persiaran Brooke), 96000 Sibu, Selangau",,Sekuau Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1053,Klinik Kesihatan Sungai Arip,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-646 9603,"Kampung Sungai Arip (D/A Peg. Kesihatan Bahagian Sibu, Wisma Persekutuan, Persiaran Brooke), 96000 Sibu, Selangau",,Sungai Arip Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1054,Klinik Kesihatan Tepus,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-431 5494,"Pekan Tepus (Batu 12, Jalan Sibu-Bintulu), 96000 Sibu, Selangau",,Tepus Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1055,Klinik Kesihatan Balai Ringin,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-287 7329,"Kampung Ringin, 94700 Serian, Serian",,Balai Ringin Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1056,Klinik Kesihatan Ensengei,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-289 5401,"Kampung Ensengei, 94700 Serian, Serian",,Ensengei Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1057,Klinik Kesihatan Pangkalan Amo,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+6013-268 0129,"Kampung Pengkalan Amo (D/A Pen. Peg. Perubatan Kanan, Hospital Serian, Jalan Serian Bypass), 94700 Serian, Serian",,Pangkalan Amo Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1058,Klinik Kesihatan Tarat,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-287 6591,"Pekan Tarat, 94700 Serian, Serian",,Tarat Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1059,Klinik Kesihatan Triboh,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-287 0321,"Kampung Triboh, 94700 Serian, Serian",,Triboh Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1060,Klinik Kesihatan Bunan Gega,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-289 5497,"Kampung Bunan Gega, 94750 Tebakang, Serian",,Bunan Gega Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1061,Klinik Kesihatan Tebedu,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-279 7219,"Pekan Tebedu, 94750 Tebedu, Serian",,Tebedu Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1062,Klinik Kesihatan Tebakang,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-287 5625,"Kampung Tekabang, 94750 Tekabang, Serian",,Tebakang Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1063,Klinik Kesihatan Bawang Assan,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-480 1044,"Bawang Assan, 96000 Sibu, Sibu",,Bawang Assan Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1064,Klinik Kesihatan Durin,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-473 6108,"Jln Durin, 96000 Sibu, Sibu",,Durin Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1065,Klinik Kesihatan Jalan Lanang,Health & Wellbeing-Public Health Centre,klinikkesihatanjalanlanang@gmail.com,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,https://www.facebook.com/kliniklanang/,+608-421 0433,"Poliklinik Lanang, Jln Ulu Lanang, 96000 Sibu, Sibu",Monday-Friday 07:30-17:00; Saturday 08:00-12:00,Jalan Lanang Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1066,Klinik Kesihatan Jalan Oya,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-432 3355,"Oya, Jalan Oya, 96000 Sibu, Sibu",,Jalan Oya Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1067,Klinik Kesihatan Passai Siong,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-486 1200,"Passai Siong (D/A Peg. Kesihatan Bahagian Sibu, Wisma Persekutuan, Persiaran Brooke), 96000 Sibu, Sibu",,Passai Siong Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1068,Klinik Kesihatan Gedong,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-278 1499,"Kampung Gedong, 94300 Kota Samarahan, Simunjan",,Gedong Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
1069,Klinik Kesihatan Kesindu,Health & Wellbeing-Public Health Centre,No email detail. Please contact via other contact detail,"Government general health care clinics under MOH offering doctor visits care, care for mothers and children, vaccinations, health checks and they can send you to hospital to hospitals. Fees are generally low cost",13,No URL,+608-289 6939,"Kampung Kesindu, 94800 Kota Samarahan, Simunjan",,Kesindu Health Clinic,"Government, Primary care, Outpatient, Maternal, Child health, Immunisation, Screening, Referral, Subsidised, Walk-in, Appointment"
