"org_id","org_name","service_type","org_email","org_descr_en","state_code","org_url","org_phone_no","org_address","operation_hour","org_en","tag"
"1299","Klinik Kesihatan Bandar Tasek Mutiara","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-507 9855","Jalan Tasek Mutiara, Mukim 7, Bandar Tasek Mutiara, 14100 Simpang Ampat",,"Bandar Tasek Mutiara Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1300","Klinik Komuniti Jelutong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-283 4070","No. 116 Tingkat Bawah, Jalan Jelutong, 10150 Jelutong",,"Community Clinic Jelutong","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1301","Klinik Komuniti Teluk Air Tawar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-351 1080","No. 6 Kedai 1 Tingkat, Lorong Teluk Air Tawar 14, Teluk Air Tawar, 13050 Butterworth",,"Community Clinic Teluk Air Tawar","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1302","Klinik Komuniti Sungai Ara","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-646 3531","2A-1, Tingkat Kenari 5, Taman Desa Ria, Sungai Ara, 11900 Bayan Lepas",,"Community Clinic Sungai Ara","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1303","Klinik Kesihatan Bandar Baru Ayer Itam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-826 6267","No. 8, Jalan Angsana, Bandar Baru Ayer Itam, 11500 Ayer Itam",,"Bandar Baru Ayer Itam Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1304","Klinik Komuniti Sungai Batu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-649 2351","Solok Sungai Batu 1, Sungai Batu, Teluk Kumbar, 11920 Bayan Lepas",,"Community Clinic Sungai Batu","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1305","Klinik Komuniti Bandar Putra Bertam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-575 0289","No. 47 G/F Dan 1/F, Persiaran 4/7, Bandar Putra Bertam, 13200 Kepala Batas",,"Community Clinic Bandar Putra Bertam","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1306","Klinik Komuniti Bagan Ajam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-332 2053","Lot-C-G-14 & 15, Jalan Pantai Bersih, Bagan Ajam, 13000 Butterworth",,"Community Clinic Bagan Ajam","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1307","Klinik Komuniti Bandar Perda","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-530 1091","Rumah Kelab, Pangsapuri Taman Permata, 14000 Bandar Perda",,"Community Clinic Bandar Perda","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1308","Klinik Komuniti Nibong Tebal","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-593 3102","38, Jalan Sungai Daun, Taman Nibong Tebal Jaya, 14300 Nibong Tebal",,"Community Clinic Nibong Tebal","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1309","Klinik Komuniti Batu Ferringgi","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-881 1923","889, Jalan Seri Bayu, Batu Ferringgi, 11650 Pulau Pinang",,"Community Clinic Batu Ferringgi","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1310","Klinik Pakar Bedah Mulut","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government hospital specialist clinics; usually require referral from Klinik Kesihatan or emergency department; subsidised fees; appointment needed; bring passport/work pass and previous records.","7","No URL","+604-386 2216","Hospital Seberang Jaya, Jalan Tun Hussein Onn, Seberang Jaya, 13700 Perai","Monday-Friday 08:00-17:00","Bedah Mulut Government Specialist Outpatient Clinic","government, specialist clinic, diagnostics, treatment, referral, subsidised, appointment"
"1311","Klinik Komuniti Taman Seri Genting ","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-866 2531","No. 22, Taman Seri Genting, 11000 Balik Pulau",,"Community Clinic Taman Seri Genting ","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
